date,yhat,yhat_lower,yhat_upper,model,product_name,distributor,key_type,key_id
2025-09-01,73.56,-2698.248341651181,2845.368341651181,sarimax,BIOTIN 6000,SUPERNATURAL,product_distributor,BIOTIN 6000 | SUPERNATURAL
2025-10-01,73.56,-3846.368949061978,3993.488949061978,sarimax,BIOTIN 6000,SUPERNATURAL,product_distributor,BIOTIN 6000 | SUPERNATURAL
2025-11-01,73.56,-4727.352876583078,4874.472876583079,sarimax,BIOTIN 6000,SUPERNATURAL,product_distributor,BIOTIN 6000 | SUPERNATURAL
2025-12-01,73.56,-5470.056683302361,5617.176683302362,sarimax,BIOTIN 6000,SUPERNATURAL,product_distributor,BIOTIN 6000 | SUPERNATURAL
2025-11-01,3324.4600000000005,552.6516583488196,6096.268341651181,sarimax,BIOTIN 6000 STRENGTH & PROTECTION 60SG,THRESHOLD,product_distributor,BIOTIN 6000 STRENGTH & PROTECTION 60SG | THRESHOLD
2025-12-01,3324.4600000000005,-595.4689490619776,7244.388949061979,sarimax,BIOTIN 6000 STRENGTH & PROTECTION 60SG,THRESHOLD,product_distributor,BIOTIN 6000 STRENGTH & PROTECTION 60SG | THRESHOLD
2025-11-01,5786.11,3014.301658348819,8557.91834165118,sarimax,BLOAT AWAY 60SG,THRESHOLD,product_distributor,BLOAT AWAY 60SG | THRESHOLD
2025-12-01,5786.11,1866.1810509380216,9706.038949061978,sarimax,BLOAT AWAY 60SG,THRESHOLD,product_distributor,BLOAT AWAY 60SG | THRESHOLD
2025-10-01,369.39,-2402.418341651181,3141.1983416511807,sarimax,BLOAT-AWAY,SUPERNATURAL,product_distributor,BLOAT-AWAY | SUPERNATURAL
2025-11-01,369.39,-3550.538949061978,4289.318949061978,sarimax,BLOAT-AWAY,SUPERNATURAL,product_distributor,BLOAT-AWAY | SUPERNATURAL
2025-12-01,369.39,-4431.522876583078,5170.302876583079,sarimax,BLOAT-AWAY,SUPERNATURAL,product_distributor,BLOAT-AWAY | SUPERNATURAL
2025-11-01,9095.320000000002,6323.511658348821,11867.128341651183,sarimax,BLOOD SUGAR BALANCE BERBERINE BODY+FAT BURNER 56SG,THRESHOLD,product_distributor,BLOOD SUGAR BALANCE BERBERINE BODY+FAT BURNER 56SG | THRESHOLD
2025-12-01,9095.320000000002,5175.391050938024,13015.24894906198,sarimax,BLOOD SUGAR BALANCE BERBERINE BODY+FAT BURNER 56SG,THRESHOLD,product_distributor,BLOOD SUGAR BALANCE BERBERINE BODY+FAT BURNER 56SG | THRESHOLD
2025-11-01,3699.6100000000006,927.8016583488197,6471.418341651181,sarimax,BODY FAT DIET SYSTEM SIX RED 72SG,THRESHOLD,product_distributor,BODY FAT DIET SYSTEM SIX RED 72SG | THRESHOLD
2025-12-01,3699.6100000000006,-220.3189490619775,7619.538949061978,sarimax,BODY FAT DIET SYSTEM SIX RED 72SG,THRESHOLD,product_distributor,BODY FAT DIET SYSTEM SIX RED 72SG | THRESHOLD
2025-10-01,172.72000000000003,-2599.0883416511806,2944.528341651181,sarimax,BODYFAT DIET SYSTEM-6 RED,SUPERNATURAL,product_distributor,BODYFAT DIET SYSTEM-6 RED | SUPERNATURAL
2025-11-01,172.72000000000003,-3747.2089490619783,4092.648949061978,sarimax,BODYFAT DIET SYSTEM-6 RED,SUPERNATURAL,product_distributor,BODYFAT DIET SYSTEM-6 RED | SUPERNATURAL
2025-12-01,172.72000000000003,-4628.192876583078,4973.6328765830785,sarimax,BODYFAT DIET SYSTEM-6 RED,SUPERNATURAL,product_distributor,BODYFAT DIET SYSTEM-6 RED | SUPERNATURAL
2025-10-01,211.07999999999998,-2560.728341651181,2982.888341651181,sarimax,BRAIN AWAKE,SUPERNATURAL,product_distributor,BRAIN AWAKE | SUPERNATURAL
2025-11-01,211.07999999999998,-3708.848949061978,4131.0089490619785,sarimax,BRAIN AWAKE,SUPERNATURAL,product_distributor,BRAIN AWAKE | SUPERNATURAL
2025-12-01,211.07999999999998,-4589.832876583078,5011.992876583078,sarimax,BRAIN AWAKE,SUPERNATURAL,product_distributor,BRAIN AWAKE | SUPERNATURAL
2025-11-01,3999.48,1227.6716583488192,6771.288341651181,sarimax,BRAIN AWAKE 60SG,THRESHOLD,product_distributor,BRAIN AWAKE 60SG | THRESHOLD
2025-12-01,3999.48,79.55105093802194,7919.408949061978,sarimax,BRAIN AWAKE 60SG,THRESHOLD,product_distributor,BRAIN AWAKE 60SG | THRESHOLD
2025-10-01,143.91,-2627.898341651181,2915.7183416511807,sarimax,BRAIN AWAKE RED,SUPERNATURAL,product_distributor,BRAIN AWAKE RED | SUPERNATURAL
2025-11-01,143.91,-3776.018949061978,4063.838949061978,sarimax,BRAIN AWAKE RED,SUPERNATURAL,product_distributor,BRAIN AWAKE RED | SUPERNATURAL
2025-12-01,143.91,-4657.002876583078,4944.822876583078,sarimax,BRAIN AWAKE RED,SUPERNATURAL,product_distributor,BRAIN AWAKE RED | SUPERNATURAL
2025-11-01,4770.700000000001,1998.8916583488199,7542.508341651182,sarimax,BRAIN AWAKE RED 60SG,THRESHOLD,product_distributor,BRAIN AWAKE RED 60SG | THRESHOLD
2025-12-01,4770.700000000001,850.7710509380227,8690.628949061978,sarimax,BRAIN AWAKE RED 60SG,THRESHOLD,product_distributor,BRAIN AWAKE RED 60SG | THRESHOLD
2025-10-01,316.83,-2454.978341651181,3088.638341651181,sarimax,Beet Root RED,PALKO,product_distributor,Beet Root RED | PALKO
2025-11-01,316.83,-3603.098949061978,4236.7589490619785,sarimax,Beet Root RED,PALKO,product_distributor,Beet Root RED | PALKO
2025-12-01,316.83,-4484.082876583078,5117.742876583078,sarimax,Beet Root RED,PALKO,product_distributor,Beet Root RED | PALKO
2025-11-01,2653.23,-118.57834165118084,5425.038341651181,sarimax,Beet Root RED 60ct,DIRECT,product_distributor,Beet Root RED 60ct | DIRECT
2025-12-01,2653.23,-1266.698949061978,6573.158949061978,sarimax,Beet Root RED 60ct,DIRECT,product_distributor,Beet Root RED 60ct | DIRECT
2025-11-01,134.91000000000008,-2636.898341651181,2906.7183416511807,sarimax,Beet Root RED 60ct,KEHE,product_distributor,Beet Root RED 60ct | KEHE
2025-12-01,134.91000000000008,-3785.0189490619778,4054.8389490619784,sarimax,Beet Root RED 60ct,KEHE,product_distributor,Beet Root RED 60ct | KEHE
2025-10-01,172.0,-2599.808341651181,2943.808341651181,sarimax,Beet Root RED 60ct,UNFI,product_distributor,Beet Root RED 60ct | UNFI
2025-11-01,172.0,-3747.928949061978,4091.928949061978,sarimax,Beet Root RED 60ct,UNFI,product_distributor,Beet Root RED 60ct | UNFI
2025-12-01,172.0,-4628.912876583078,4972.912876583078,sarimax,Beet Root RED 60ct,UNFI,product_distributor,Beet Root RED 60ct | UNFI
2025-11-01,899.4,-1872.4083416511808,3671.208341651181,sarimax,Beets-4-Cardio Peak Performance 60ct,DIRECT,product_distributor,Beets-4-Cardio Peak Performance 60ct | DIRECT
2025-12-01,899.4,-3020.528949061978,4819.328949061978,sarimax,Beets-4-Cardio Peak Performance 60ct,DIRECT,product_distributor,Beets-4-Cardio Peak Performance 60ct | DIRECT
2025-10-01,55.17,-2716.638341651181,2826.978341651181,sarimax,Biotin 6000 Strength & Protection,PALKO,product_distributor,Biotin 6000 Strength & Protection | PALKO
2025-11-01,55.17,-3864.758949061978,3975.098949061978,sarimax,Biotin 6000 Strength & Protection,PALKO,product_distributor,Biotin 6000 Strength & Protection | PALKO
2025-12-01,55.17,-4745.742876583078,4856.082876583078,sarimax,Biotin 6000 Strength & Protection,PALKO,product_distributor,Biotin 6000 Strength & Protection | PALKO
2025-11-01,2482.2,-289.60834165118104,5254.008341651181,sarimax,Biotin-6000 Strength & Protection 60ct,DIRECT,product_distributor,Biotin-6000 Strength & Protection 60ct | DIRECT
2025-12-01,2482.2,-1437.7289490619783,6402.128949061978,sarimax,Biotin-6000 Strength & Protection 60ct,DIRECT,product_distributor,Biotin-6000 Strength & Protection 60ct | DIRECT
2025-10-01,17.000000000000007,-2754.808341651181,2788.808341651181,sarimax,Biotin-6000 Strength & Protection 60ct,UNFI,product_distributor,Biotin-6000 Strength & Protection 60ct | UNFI
2025-11-01,17.000000000000007,-3902.928949061978,3936.928949061978,sarimax,Biotin-6000 Strength & Protection 60ct,UNFI,product_distributor,Biotin-6000 Strength & Protection 60ct | UNFI
2025-12-01,17.000000000000007,-4783.912876583078,4817.912876583078,sarimax,Biotin-6000 Strength & Protection 60ct,UNFI,product_distributor,Biotin-6000 Strength & Protection 60ct | UNFI
2025-10-01,17.590000000000003,-2754.2183416511807,2789.398341651181,sarimax,Bloat Away,PALKO,product_distributor,Bloat Away | PALKO
2025-11-01,17.590000000000003,-3902.338949061978,3937.518949061978,sarimax,Bloat Away,PALKO,product_distributor,Bloat Away | PALKO
2025-12-01,17.590000000000003,-4783.322876583078,4818.502876583078,sarimax,Bloat Away,PALKO,product_distributor,Bloat Away | PALKO
2025-12-01,474.8400000000006,-2296.9683416511803,3246.6483416511815,sarimax,Bloat-Away 60ct,DIRECT,product_distributor,Bloat-Away 60ct | DIRECT
2025-10-01,229.34000000000003,-2542.4683416511807,3001.148341651181,sarimax,Blood Sugar Balance Berberine + Fat Burner,PALKO,product_distributor,Blood Sugar Balance Berberine + Fat Burner | PALKO
2025-11-01,229.34000000000003,-3690.588949061978,4149.268949061978,sarimax,Blood Sugar Balance Berberine + Fat Burner,PALKO,product_distributor,Blood Sugar Balance Berberine + Fat Burner | PALKO
2025-12-01,229.34000000000003,-4571.572876583078,5030.252876583078,sarimax,Blood Sugar Balance Berberine + Fat Burner,PALKO,product_distributor,Blood Sugar Balance Berberine + Fat Burner | PALKO
2025-12-01,863.5200000000004,-1908.2883416511804,3635.3283416511813,sarimax,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,DIRECT,product_distributor,Blood Sugar Balance Berberine-Body+Fat Burner 56ct | DIRECT
2025-11-01,2464.630000000002,-307.1783416511789,5236.438341651183,sarimax,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,KEHE,product_distributor,Blood Sugar Balance Berberine-Body+Fat Burner 56ct | KEHE
2025-12-01,2464.630000000002,-1455.2989490619761,6384.5589490619805,sarimax,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,KEHE,product_distributor,Blood Sugar Balance Berberine-Body+Fat Burner 56ct | KEHE
2025-10-01,101.0,-2670.808341651181,2872.808341651181,sarimax,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,UNFI,product_distributor,Blood Sugar Balance Berberine-Body+Fat Burner 56ct | UNFI
2025-11-01,101.0,-3818.928949061978,4020.928949061978,sarimax,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,UNFI,product_distributor,Blood Sugar Balance Berberine-Body+Fat Burner 56ct | UNFI
2025-12-01,101.0,-4699.912876583078,4901.912876583078,sarimax,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,UNFI,product_distributor,Blood Sugar Balance Berberine-Body+Fat Burner 56ct | UNFI
2025-10-01,38.86,-2732.9483416511807,2810.668341651181,sarimax,Body Fat Diet System Six RED,PALKO,product_distributor,Body Fat Diet System Six RED | PALKO
2025-11-01,38.86,-3881.068949061978,3958.788949061978,sarimax,Body Fat Diet System Six RED,PALKO,product_distributor,Body Fat Diet System Six RED | PALKO
2025-12-01,38.86,-4762.052876583079,4839.772876583078,sarimax,Body Fat Diet System Six RED,PALKO,product_distributor,Body Fat Diet System Six RED | PALKO
2025-11-01,777.12,-1994.688341651181,3548.9283416511807,sarimax,Body Fat-Diet System-Six RED 72ct,DIRECT,product_distributor,Body Fat-Diet System-Six RED 72ct | DIRECT
2025-12-01,777.12,-3142.808949061978,4697.048949061978,sarimax,Body Fat-Diet System-Six RED 72ct,DIRECT,product_distributor,Body Fat-Diet System-Six RED 72ct | DIRECT
2025-10-01,32.38,-2739.4283416511807,2804.188341651181,sarimax,Body Fat-Diet System-Six RED 72ct,KEHE,product_distributor,Body Fat-Diet System-Six RED 72ct | KEHE
2025-11-01,32.38,-3887.548949061978,3952.308949061978,sarimax,Body Fat-Diet System-Six RED 72ct,KEHE,product_distributor,Body Fat-Diet System-Six RED 72ct | KEHE
2025-12-01,32.38,-4768.532876583078,4833.292876583078,sarimax,Body Fat-Diet System-Six RED 72ct,KEHE,product_distributor,Body Fat-Diet System-Six RED 72ct | KEHE
2025-09-01,35.0,-2736.808341651181,2806.808341651181,sarimax,Body Fat-Diet System-Six RED 72ct,UNFI,product_distributor,Body Fat-Diet System-Six RED 72ct | UNFI
2025-10-01,35.0,-3884.928949061978,3954.928949061978,sarimax,Body Fat-Diet System-Six RED 72ct,UNFI,product_distributor,Body Fat-Diet System-Six RED 72ct | UNFI
2025-11-01,35.0,-4765.912876583078,4835.912876583078,sarimax,Body Fat-Diet System-Six RED 72ct,UNFI,product_distributor,Body Fat-Diet System-Six RED 72ct | UNFI
2025-12-01,35.0,-5508.616683302362,5578.616683302362,sarimax,Body Fat-Diet System-Six RED 72ct,UNFI,product_distributor,Body Fat-Diet System-Six RED 72ct | UNFI
2025-10-01,14.950000000000003,-2756.858341651181,2786.7583416511807,sarimax,Brain Awake,PALKO,product_distributor,Brain Awake | PALKO
2025-11-01,14.950000000000003,-3904.9789490619783,3934.878949061978,sarimax,Brain Awake,PALKO,product_distributor,Brain Awake | PALKO
2025-12-01,14.950000000000003,-4785.9628765830785,4815.862876583078,sarimax,Brain Awake,PALKO,product_distributor,Brain Awake | PALKO
2025-11-01,2374.2,-397.60834165118104,5146.008341651181,sarimax,Brain Awake 60ct,DIRECT,product_distributor,Brain Awake 60ct | DIRECT
2025-12-01,2374.2,-1545.7289490619783,6294.128949061978,sarimax,Brain Awake 60ct,DIRECT,product_distributor,Brain Awake 60ct | DIRECT
2025-11-01,158.2800000000001,-2613.5283416511807,2930.088341651181,sarimax,Brain Awake 60ct,KEHE,product_distributor,Brain Awake 60ct | KEHE
2025-12-01,158.2800000000001,-3761.648949061978,4078.2089490619783,sarimax,Brain Awake 60ct,KEHE,product_distributor,Brain Awake 60ct | KEHE
2025-10-01,48.0,-2723.808341651181,2819.808341651181,sarimax,Brain Awake 60ct,UNFI,product_distributor,Brain Awake 60ct | UNFI
2025-11-01,48.0,-3871.928949061978,3967.928949061978,sarimax,Brain Awake 60ct,UNFI,product_distributor,Brain Awake 60ct | UNFI
2025-12-01,48.0,-4752.912876583078,4848.912876583078,sarimax,Brain Awake 60ct,UNFI,product_distributor,Brain Awake 60ct | UNFI
2025-10-01,92.74000000000001,-2679.068341651181,2864.5483416511806,sarimax,Brain Awake RED,PALKO,product_distributor,Brain Awake RED | PALKO
2025-11-01,92.74000000000001,-3827.188949061978,4012.6689490619783,sarimax,Brain Awake RED,PALKO,product_distributor,Brain Awake RED | PALKO
2025-12-01,92.74000000000001,-4708.1728765830785,4893.652876583078,sarimax,Brain Awake RED,PALKO,product_distributor,Brain Awake RED | PALKO
2025-12-01,431.6400000000001,-2340.1683416511805,3203.448341651181,sarimax,Brain Awake RED 60ct,DIRECT,product_distributor,Brain Awake RED 60ct | DIRECT
2025-11-01,71.94000000000017,-2699.868341651181,2843.748341651181,sarimax,Brain Awake RED 60ct,KEHE,product_distributor,Brain Awake RED 60ct | KEHE
2025-12-01,71.94000000000017,-3847.988949061978,3991.868949061978,sarimax,Brain Awake RED 60ct,KEHE,product_distributor,Brain Awake RED 60ct | KEHE
2025-12-01,431.6400000000001,-2340.1683416511805,3203.448341651181,sarimax,Brain Awake RED 60ct,ALL,product_distributor,Brain Awake RED 60ct | ALL
2025-11-01,423.95,-2347.858341651181,3195.7583416511807,sarimax,C.L.A. LEAN BODY FAT REDUCTION 80SG,THRESHOLD,product_distributor,C.L.A. LEAN BODY FAT REDUCTION 80SG | THRESHOLD
2025-12-01,423.95,-3495.9789490619783,4343.878949061978,sarimax,C.L.A. LEAN BODY FAT REDUCTION 80SG,THRESHOLD,product_distributor,C.L.A. LEAN BODY FAT REDUCTION 80SG | THRESHOLD
2025-10-01,307.86,-2463.9483416511807,3079.668341651181,sarimax,CARB BLOCKER MAX STRENGTH,SUPERNATURAL,product_distributor,CARB BLOCKER MAX STRENGTH | SUPERNATURAL
2025-11-01,307.86,-3612.068949061978,4227.788949061978,sarimax,CARB BLOCKER MAX STRENGTH,SUPERNATURAL,product_distributor,CARB BLOCKER MAX STRENGTH | SUPERNATURAL
2025-12-01,307.86,-4493.052876583079,5108.772876583078,sarimax,CARB BLOCKER MAX STRENGTH,SUPERNATURAL,product_distributor,CARB BLOCKER MAX STRENGTH | SUPERNATURAL
2025-10-01,120.27000000000001,-2651.538341651181,2892.078341651181,sarimax,CBD + 15mg,PALKO,product_distributor,CBD + 15mg | PALKO
2025-11-01,120.27000000000001,-3799.658949061978,4040.198949061978,sarimax,CBD + 15mg,PALKO,product_distributor,CBD + 15mg | PALKO
2025-12-01,120.27000000000001,-4680.642876583078,4921.182876583079,sarimax,CBD + 15mg,PALKO,product_distributor,CBD + 15mg | PALKO
2025-09-01,0.0,-2771.808341651181,2771.808341651181,sarimax,CBD + 15mg Per Soft-Gel 60ct,DIRECT,product_distributor,CBD + 15mg Per Soft-Gel 60ct | DIRECT
2025-10-01,0.0,-3919.928949061978,3919.928949061978,sarimax,CBD + 15mg Per Soft-Gel 60ct,DIRECT,product_distributor,CBD + 15mg Per Soft-Gel 60ct | DIRECT
2025-11-01,0.0,-4800.912876583078,4800.912876583078,sarimax,CBD + 15mg Per Soft-Gel 60ct,DIRECT,product_distributor,CBD + 15mg Per Soft-Gel 60ct | DIRECT
2025-12-01,0.0,-5543.616683302362,5543.616683302362,sarimax,CBD + 15mg Per Soft-Gel 60ct,DIRECT,product_distributor,CBD + 15mg Per Soft-Gel 60ct | DIRECT
2025-11-01,4865.639999999999,2093.8316583488186,7637.44834165118,sarimax,CBD + 30mg Per Soft-Gel 60ct,DIRECT,product_distributor,CBD + 30mg Per Soft-Gel 60ct | DIRECT
2025-12-01,4865.639999999999,945.7110509380213,8785.568949061977,sarimax,CBD + 30mg Per Soft-Gel 60ct,DIRECT,product_distributor,CBD + 30mg Per Soft-Gel 60ct | DIRECT
2025-11-01,1619.6399999999999,-1152.168341651181,4391.448341651181,sarimax,CBD + 50mg Per Soft-Gel 60ct,DIRECT,product_distributor,CBD + 50mg Per Soft-Gel 60ct | DIRECT
2025-12-01,1619.6399999999999,-2300.288949061978,5539.568949061978,sarimax,CBD + 50mg Per Soft-Gel 60ct,DIRECT,product_distributor,CBD + 50mg Per Soft-Gel 60ct | DIRECT
2025-09-01,660.6299999999998,-2111.178341651181,3432.4383416511805,sarimax,CBD + ASHWAGANDHA 60SG,THRESHOLD,product_distributor,CBD + ASHWAGANDHA 60SG | THRESHOLD
2025-10-01,660.6299999999998,-3259.2989490619784,4580.558949061978,sarimax,CBD + ASHWAGANDHA 60SG,THRESHOLD,product_distributor,CBD + ASHWAGANDHA 60SG | THRESHOLD
2025-11-01,660.6299999999998,-4140.282876583078,5461.542876583078,sarimax,CBD + ASHWAGANDHA 60SG,THRESHOLD,product_distributor,CBD + ASHWAGANDHA 60SG | THRESHOLD
2025-12-01,660.6299999999998,-4882.986683302362,6204.246683302362,sarimax,CBD + ASHWAGANDHA 60SG,THRESHOLD,product_distributor,CBD + ASHWAGANDHA 60SG | THRESHOLD
2025-06-01,359.76000000000005,-2412.0483416511806,3131.568341651181,sarimax,CBD + Ashwagandha 60ct,DIRECT,product_distributor,CBD + Ashwagandha 60ct | DIRECT
2025-07-01,359.76000000000005,-3560.168949061978,4279.688949061978,sarimax,CBD + Ashwagandha 60ct,DIRECT,product_distributor,CBD + Ashwagandha 60ct | DIRECT
2025-08-01,359.76000000000005,-4441.152876583078,5160.6728765830785,sarimax,CBD + Ashwagandha 60ct,DIRECT,product_distributor,CBD + Ashwagandha 60ct | DIRECT
2025-09-01,359.76000000000005,-5183.8566833023615,5903.376683302362,sarimax,CBD + Ashwagandha 60ct,DIRECT,product_distributor,CBD + Ashwagandha 60ct | DIRECT
2025-10-01,359.76000000000005,-5838.191872533002,6557.711872533003,sarimax,CBD + Ashwagandha 60ct,DIRECT,product_distributor,CBD + Ashwagandha 60ct | DIRECT
2025-11-01,359.76000000000005,-6429.756101835419,7149.2761018354195,sarimax,CBD + Ashwagandha 60ct,DIRECT,product_distributor,CBD + Ashwagandha 60ct | DIRECT
2025-12-01,359.76000000000005,-6973.755553943381,7693.275553943381,sarimax,CBD + Ashwagandha 60ct,DIRECT,product_distributor,CBD + Ashwagandha 60ct | DIRECT
2025-09-01,15.08,-2756.728341651181,2786.888341651181,sarimax,CBD + MELATONIN 60SG,THRESHOLD,product_distributor,CBD + MELATONIN 60SG | THRESHOLD
2025-10-01,15.08,-3904.848949061978,3935.008949061978,sarimax,CBD + MELATONIN 60SG,THRESHOLD,product_distributor,CBD + MELATONIN 60SG | THRESHOLD
2025-11-01,15.08,-4785.832876583078,4815.992876583078,sarimax,CBD + MELATONIN 60SG,THRESHOLD,product_distributor,CBD + MELATONIN 60SG | THRESHOLD
2025-12-01,15.08,-5528.536683302362,5558.696683302362,sarimax,CBD + MELATONIN 60SG,THRESHOLD,product_distributor,CBD + MELATONIN 60SG | THRESHOLD
2025-04-01,1491.81,-1279.998341651181,4263.618341651181,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-05-01,1491.81,-2428.118949061978,5411.738949061978,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-06-01,1491.81,-3309.1028765830783,6292.722876583079,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-07-01,1491.81,-4051.8066833023618,7035.426683302361,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-08-01,1491.81,-4706.141872533002,7689.761872533003,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-09-01,1491.81,-5297.70610183542,8281.326101835419,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-10-01,1491.81,-5841.70555394338,8825.325553943381,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-11-01,1491.81,-6348.047898123956,9331.667898123957,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-12-01,1491.81,-6823.615024953544,9807.235024953543,sarimax,CBD + POWER TO SLEEP 60SG,THRESHOLD,product_distributor,CBD + POWER TO SLEEP 60SG | THRESHOLD
2025-05-01,78.15,-2693.6583416511808,2849.958341651181,sarimax,CBD + Power to Sleep,PALKO,product_distributor,CBD + Power to Sleep | PALKO
2025-06-01,78.15,-3841.778949061978,3998.078949061978,sarimax,CBD + Power to Sleep,PALKO,product_distributor,CBD + Power to Sleep | PALKO
